id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage
482137,Female,57,1,28.0,0,1-2 Year,Yes,61456.0,152.0,230
450750,Male,50,1,28.0,1,1-2 Year,No,39990.0,125.0,220
413532,Male,61,1,28.0,0,1-2 Year,Yes,45870.0,124.0,87
460405,Female,32,1,28.0,1,< 1 Year,No,25045.0,152.0,192
442411,Male,41,1,8.0,0,1-2 Year,Yes,38107.0,157.0,154
405116,Female,23,1,26.0,0,< 1 Year,Yes,39681.0,152.0,25
441717,Female,25,1,11.0,0,< 1 Year,Yes,20641.0,152.0,141
469469,Female,27,1,29.0,0,< 1 Year,Yes,2630.0,26.0,81
389078,Female,67,1,33.0,1,1-2 Year,No,30415.0,26.0,157
447004,Female,24,1,27.0,1,< 1 Year,No,35934.0,152.0,196
474086,Female,47,1,37.0,1,1-2 Year,No,31265.0,124.0,124
450298,Female,24,1,8.0,1,< 1 Year,No,37982.0,152.0,285
419187,Female,21,1,30.0,1,< 1 Year,No,25253.0,152.0,104
452349,Male,66,1,8.0,1,1-2 Year,No,56558.0,19.0,272
409669,Female,24,1,15.0,1,< 1 Year,No,40053.0,152.0,131
442313,Male,52,1,3.0,0,1-2 Year,No,26706.0,124.0,150
479879,Female,22,1,8.0,0,1-2 Year,Yes,61626.0,124.0,120
497936,Female,36,1,47.0,0,1-2 Year,Yes,39408.0,26.0,266
471842,Male,51,1,28.0,0,1-2 Year,Yes,44822.0,26.0,261
427833,Female,28,1,49.0,1,1-2 Year,No,22344.0,128.0,140
495512,Female,68,1,28.0,0,1-2 Year,Yes,37483.0,122.0,105
472104,Male,38,1,15.0,0,1-2 Year,Yes,2630.0,124.0,227
438198,Male,56,1,8.0,0,1-2 Year,Yes,200998.0,7.0,139
419550,Male,62,1,8.0,0,1-2 Year,Yes,67096.0,26.0,27
405715,Male,74,1,26.0,1,1-2 Year,No,38253.0,22.0,262
385105,Male,51,1,28.0,0,1-2 Year,Yes,2630.0,26.0,299
387457,Male,41,1,28.0,0,1-2 Year,Yes,39830.0,26.0,116
461459,Male,44,1,28.0,0,1-2 Year,Yes,48790.0,124.0,21
392555,Male,22,1,50.0,1,< 1 Year,No,26207.0,152.0,75
420799,Female,47,1,48.0,0,1-2 Year,Yes,2630.0,15.0,288
432164,Female,58,1,28.0,0,> 2 Years,Yes,45870.0,26.0,267
474542,Male,29,1,50.0,1,< 1 Year,No,30155.0,152.0,109
447873,Male,49,1,33.0,0,1-2 Year,Yes,34605.0,156.0,61
424527,Female,23,1,28.0,1,< 1 Year,No,42997.0,152.0,84
428963,Male,41,1,28.0,1,1-2 Year,No,31576.0,47.0,228
428378,Female,45,1,47.0,0,1-2 Year,Yes,36260.0,124.0,234
442114,Female,36,1,28.0,0,1-2 Year,Yes,56270.0,122.0,134
408960,Male,49,1,0.0,0,> 2 Years,Yes,2630.0,26.0,158
418044,Male,41,1,0.0,0,1-2 Year,Yes,2630.0,125.0,11
494689,Female,24,1,30.0,1,< 1 Year,No,25667.0,152.0,125
479797,Male,44,1,28.0,0,1-2 Year,Yes,40531.0,26.0,286
390424,Male,45,1,47.0,0,1-2 Year,Yes,31918.0,124.0,50
490512,Female,26,1,9.0,0,< 1 Year,No,2630.0,152.0,128
468988,Male,23,1,6.0,1,< 1 Year,No,31262.0,152.0,263
484563,Male,40,1,8.0,1,1-2 Year,No,46447.0,124.0,24
416529,Female,27,1,19.0,0,< 1 Year,Yes,42740.0,124.0,53
415645,Female,21,1,13.0,1,< 1 Year,Yes,22127.0,160.0,68
394851,Male,73,1,28.0,1,1-2 Year,No,46059.0,26.0,125
445860,Female,23,1,47.0,1,< 1 Year,No,43553.0,152.0,140
471824,Female,20,1,43.0,1,< 1 Year,No,26161.0,160.0,282
391228,Male,42,1,28.0,0,1-2 Year,Yes,41063.0,124.0,49
478345,Male,37,1,39.0,1,1-2 Year,No,30709.0,124.0,244
466982,Female,56,1,8.0,0,1-2 Year,Yes,59822.0,26.0,173
503320,Male,41,1,46.0,0,1-2 Year,Yes,2630.0,157.0,271
402360,Female,27,1,41.0,1,< 1 Year,No,27612.0,152.0,106
497990,Male,40,1,28.0,0,1-2 Year,Yes,38525.0,26.0,242
442560,Male,22,1,28.0,1,< 1 Year,No,30364.0,152.0,123
480064,Male,36,1,46.0,1,1-2 Year,No,43024.0,160.0,146
508021,Male,26,1,15.0,1,< 1 Year,No,33437.0,152.0,22
421760,Female,56,1,46.0,0,1-2 Year,Yes,32839.0,26.0,129
406436,Female,23,1,15.0,0,< 1 Year,Yes,36688.0,152.0,88
452830,Male,79,1,28.0,1,1-2 Year,Yes,24783.0,26.0,78
411056,Male,35,1,13.0,1,1-2 Year,No,34435.0,124.0,298
412062,Female,71,1,11.0,0,> 2 Years,Yes,2630.0,154.0,29
491747,Male,32,1,21.0,1,< 1 Year,No,33010.0,152.0,74
440247,Male,44,1,28.0,0,1-2 Year,Yes,37836.0,124.0,48
446168,Female,40,1,8.0,0,1-2 Year,Yes,21171.0,124.0,154
404172,Male,28,1,28.0,0,1-2 Year,Yes,2630.0,156.0,77
488973,Female,40,1,14.0,1,1-2 Year,No,2630.0,124.0,165
449304,Male,26,1,8.0,1,< 1 Year,No,39121.0,152.0,229
445128,Male,54,1,47.0,1,1-2 Year,No,2630.0,157.0,14
466612,Female,20,1,35.0,1,< 1 Year,No,27126.0,160.0,237
480158,Female,41,1,28.0,0,1-2 Year,Yes,24024.0,124.0,232
427057,Female,25,1,50.0,1,< 1 Year,No,55445.0,152.0,15
475193,Female,62,1,47.0,0,> 2 Years,Yes,2630.0,156.0,88
463472,Male,20,1,31.0,0,< 1 Year,Yes,2630.0,160.0,279
421020,Male,48,1,28.0,0,1-2 Year,Yes,46717.0,25.0,85
427533,Female,36,1,38.0,0,1-2 Year,Yes,28214.0,124.0,129
451306,Female,61,1,28.0,0,1-2 Year,Yes,50190.0,26.0,288
422935,Male,42,1,26.0,0,1-2 Year,Yes,35122.0,120.0,46
420278,Female,22,1,17.0,0,< 1 Year,Yes,28862.0,152.0,181
486824,Female,24,1,25.0,1,< 1 Year,No,33356.0,152.0,284
454205,Female,52,1,48.0,1,1-2 Year,No,2630.0,26.0,274
477442,Male,49,1,46.0,1,1-2 Year,No,2630.0,124.0,228
409534,Male,49,1,48.0,0,1-2 Year,Yes,2630.0,124.0,165
403080,Female,31,1,12.0,1,< 1 Year,No,2630.0,151.0,191
488525,Female,42,1,26.0,1,1-2 Year,No,35122.0,120.0,67
400639,Female,39,1,37.0,0,1-2 Year,Yes,33790.0,152.0,186
492548,Male,54,1,28.0,0,1-2 Year,Yes,54152.0,26.0,222
485900,Male,50,1,28.0,0,1-2 Year,Yes,39834.0,26.0,116
392531,Male,29,1,46.0,0,1-2 Year,Yes,24626.0,154.0,292
421451,Male,44,1,2.0,0,1-2 Year,Yes,32254.0,124.0,105
493467,Female,42,1,28.0,0,1-2 Year,Yes,33011.0,26.0,164
458208,Female,46,1,28.0,0,1-2 Year,Yes,33996.0,124.0,125
416312,Female,41,1,28.0,0,1-2 Year,Yes,2630.0,157.0,170
480055,Male,43,1,28.0,0,1-2 Year,Yes,29485.0,26.0,137
450564,Male,46,1,28.0,0,1-2 Year,Yes,32373.0,26.0,26
495284,Male,40,1,11.0,0,1-2 Year,Yes,29612.0,163.0,224
494435,Male,74,1,28.0,0,> 2 Years,Yes,32306.0,26.0,229
411001,Female,36,1,47.0,0,1-2 Year,No,35660.0,152.0,282
425779,Female,40,1,47.0,0,1-2 Year,Yes,40578.0,122.0,212
440923,Male,22,1,28.0,1,1-2 Year,No,33961.0,124.0,125
476065,Male,23,1,8.0,1,< 1 Year,No,57833.0,152.0,239
490501,Male,20,1,45.0,0,< 1 Year,Yes,27958.0,156.0,86
495141,Male,49,1,28.0,0,> 2 Years,Yes,32526.0,124.0,103
402059,Female,36,1,0.0,1,1-2 Year,No,2630.0,26.0,213
413004,Male,33,1,49.0,0,< 1 Year,Yes,30997.0,160.0,162
382295,Male,41,1,38.0,0,1-2 Year,Yes,36682.0,124.0,281
383648,Male,25,1,6.0,1,< 1 Year,No,2630.0,26.0,190
491152,Female,25,1,3.0,0,< 1 Year,Yes,29825.0,152.0,22
476737,Male,47,1,46.0,1,1-2 Year,No,27403.0,26.0,101
442328,Male,39,1,3.0,1,1-2 Year,Yes,19704.0,124.0,69
404816,Female,50,1,35.0,1,1-2 Year,No,28255.0,26.0,216
446350,Male,56,1,0.0,1,1-2 Year,No,2630.0,55.0,271
480489,Female,30,1,47.0,1,1-2 Year,No,29996.0,124.0,81
423567,Female,20,1,13.0,0,< 1 Year,Yes,20662.0,160.0,55
428792,Female,28,1,29.0,1,< 1 Year,No,28773.0,152.0,185
426155,Male,49,1,41.0,0,1-2 Year,Yes,34253.0,124.0,282
483071,Female,69,1,28.0,0,1-2 Year,Yes,44191.0,124.0,278
462997,Female,23,1,27.0,1,< 1 Year,No,30546.0,152.0,70
457485,Female,27,1,18.0,1,< 1 Year,No,25446.0,152.0,111
477086,Female,23,1,50.0,1,< 1 Year,No,41000.0,152.0,50
395540,Male,25,1,11.0,1,< 1 Year,No,31178.0,152.0,101
402434,Female,58,1,8.0,0,1-2 Year,Yes,31211.0,26.0,256
477461,Female,56,1,28.0,1,1-2 Year,No,33078.0,124.0,91
405072,Male,52,1,11.0,1,1-2 Year,No,2630.0,26.0,296
479475,Female,26,1,14.0,1,< 1 Year,No,51148.0,152.0,214
503572,Male,29,1,28.0,1,< 1 Year,No,48342.0,152.0,189
476563,Female,24,1,30.0,1,< 1 Year,No,29832.0,152.0,150
481743,Female,57,1,14.0,1,1-2 Year,No,26426.0,152.0,95
473931,Male,35,1,28.0,0,1-2 Year,Yes,2630.0,26.0,131
506424,Female,76,1,47.0,0,1-2 Year,Yes,2630.0,156.0,254
393003,Female,23,1,36.0,0,< 1 Year,Yes,29262.0,152.0,241
398920,Male,66,1,28.0,0,1-2 Year,Yes,49455.0,13.0,29
416150,Female,48,1,3.0,1,1-2 Year,Yes,28529.0,30.0,254
458139,Male,60,1,33.0,1,1-2 Year,No,39440.0,124.0,269
401713,Male,22,1,33.0,0,< 1 Year,Yes,17578.0,152.0,277
458903,Female,30,1,11.0,1,< 1 Year,No,45335.0,152.0,60
392576,Female,23,1,8.0,1,< 1 Year,No,49066.0,152.0,34
478825,Male,43,1,28.0,0,1-2 Year,No,38729.0,26.0,90
445040,Female,28,1,29.0,1,< 1 Year,No,31065.0,152.0,240
444610,Female,62,1,21.0,1,1-2 Year,No,42609.0,152.0,15
505004,Female,64,1,26.0,0,1-2 Year,Yes,17329.0,22.0,20
381225,Male,35,1,18.0,0,1-2 Year,Yes,2630.0,124.0,41
412048,Male,48,1,46.0,1,1-2 Year,No,56524.0,26.0,27
440485,Male,27,1,36.0,0,< 1 Year,Yes,37036.0,152.0,142
502991,Male,52,1,38.0,0,1-2 Year,Yes,2630.0,156.0,16
445469,Male,30,1,29.0,1,< 1 Year,No,44443.0,152.0,37
425251,Male,61,1,28.0,0,1-2 Year,Yes,28872.0,157.0,225
447256,Male,49,1,28.0,0,1-2 Year,Yes,30269.0,26.0,88
419375,Male,50,1,28.0,1,1-2 Year,No,32066.0,23.0,243
410187,Male,20,1,50.0,1,< 1 Year,No,23975.0,160.0,149
397798,Male,23,1,41.0,1,< 1 Year,No,32365.0,152.0,118
430120,Female,68,1,28.0,1,1-2 Year,No,48355.0,55.0,199
452197,Female,59,1,28.0,0,1-2 Year,Yes,44014.0,124.0,26
437157,Female,24,1,13.0,0,< 1 Year,Yes,27872.0,152.0,120
426021,Female,35,1,30.0,1,1-2 Year,No,25600.0,152.0,263
439406,Female,26,1,28.0,1,< 1 Year,No,46993.0,152.0,106
491551,Male,49,1,28.0,0,1-2 Year,Yes,39180.0,124.0,246
474990,Female,33,1,7.0,1,< 1 Year,Yes,2630.0,163.0,267
490380,Male,42,1,19.0,0,1-2 Year,Yes,28221.0,26.0,202
392155,Male,30,1,29.0,1,< 1 Year,No,35682.0,26.0,197
491372,Female,24,1,8.0,1,< 1 Year,No,39145.0,152.0,97
399226,Male,27,1,30.0,0,< 1 Year,Yes,2630.0,156.0,145
445516,Female,29,1,41.0,1,< 1 Year,No,103811.0,152.0,142
453001,Female,46,1,28.0,1,1-2 Year,No,32940.0,26.0,194
462524,Male,24,1,8.0,0,< 1 Year,Yes,73379.0,152.0,99
507693,Male,60,1,9.0,0,1-2 Year,Yes,38257.0,26.0,43
489606,Female,35,1,19.0,0,1-2 Year,Yes,32968.0,26.0,19
504838,Male,28,1,28.0,0,1-2 Year,Yes,36198.0,156.0,159
449682,Male,42,1,28.0,0,1-2 Year,Yes,52086.0,26.0,58
387870,Female,21,1,7.0,1,< 1 Year,No,2630.0,160.0,67
446263,Male,40,1,28.0,0,1-2 Year,Yes,38178.0,124.0,184
494755,Male,39,1,8.0,1,1-2 Year,No,33482.0,26.0,210
386037,Female,23,1,8.0,1,< 1 Year,No,51284.0,152.0,83
450983,Male,25,1,25.0,0,< 1 Year,No,23940.0,152.0,106
416609,Male,40,1,28.0,1,1-2 Year,No,57583.0,26.0,156
483855,Female,26,1,5.0,1,< 1 Year,No,30705.0,152.0,286
462264,Female,24,1,15.0,0,< 1 Year,Yes,44035.0,152.0,26
421002,Male,70,1,28.0,1,1-2 Year,No,46359.0,26.0,82
452195,Female,30,1,14.0,1,< 1 Year,No,32424.0,152.0,84
490649,Male,49,1,8.0,0,1-2 Year,Yes,24658.0,155.0,252
428327,Male,38,1,46.0,0,1-2 Year,Yes,27674.0,124.0,147
449657,Male,22,1,34.0,0,< 1 Year,Yes,78665.0,152.0,22
417382,Female,25,1,8.0,1,< 1 Year,No,26283.0,152.0,47
473015,Male,27,1,21.0,1,< 1 Year,No,26464.0,152.0,199
489804,Male,35,1,11.0,0,1-2 Year,Yes,29153.0,24.0,286
464765,Male,43,1,28.0,0,1-2 Year,Yes,37242.0,30.0,223
399381,Female,30,1,16.0,1,< 1 Year,No,2630.0,152.0,176
460837,Male,28,1,8.0,1,< 1 Year,Yes,34001.0,152.0,78
464258,Female,63,1,28.0,0,1-2 Year,Yes,52039.0,26.0,278
387461,Male,28,1,11.0,0,< 1 Year,Yes,27230.0,152.0,82
482514,Male,72,1,28.0,0,1-2 Year,Yes,55066.0,122.0,74
408770,Male,26,1,30.0,0,< 1 Year,No,24863.0,152.0,247
453828,Female,53,1,48.0,0,1-2 Year,Yes,2630.0,15.0,18
469344,Male,61,1,28.0,0,1-2 Year,Yes,33629.0,26.0,26
503490,Female,44,1,45.0,0,1-2 Year,Yes,39154.0,139.0,185
485196,Male,27,1,8.0,1,< 1 Year,No,39425.0,152.0,82
386961,Male,33,1,41.0,1,< 1 Year,No,41437.0,152.0,183
464784,Female,56,1,33.0,0,1-2 Year,Yes,2630.0,157.0,104
496247,Male,47,1,29.0,1,1-2 Year,No,44754.0,26.0,31
390520,Male,44,1,28.0,0,1-2 Year,Yes,38302.0,26.0,231
394384,Female,74,1,24.0,0,1-2 Year,Yes,31105.0,124.0,268
442798,Male,25,1,16.0,1,< 1 Year,No,23018.0,152.0,147
455853,Male,21,1,21.0,0,< 1 Year,No,2630.0,152.0,288
455963,Female,37,1,28.0,1,1-2 Year,No,59446.0,124.0,259
486350,Male,45,1,8.0,0,1-2 Year,Yes,36109.0,124.0,159
490943,Female,40,1,45.0,0,1-2 Year,Yes,2630.0,163.0,132
384995,Male,61,1,8.0,0,1-2 Year,Yes,2630.0,26.0,298
481393,Female,38,1,28.0,0,> 2 Years,Yes,28924.0,124.0,293
482874,Male,43,1,48.0,0,1-2 Year,Yes,2630.0,124.0,21
445427,Female,38,1,28.0,1,1-2 Year,No,24257.0,125.0,298
394907,Male,31,1,43.0,1,< 1 Year,No,41094.0,152.0,182
446208,Male,29,1,3.0,1,< 1 Year,No,13849.0,152.0,59
503332,Male,33,1,50.0,1,< 1 Year,No,32550.0,152.0,164
418892,Female,23,1,26.0,0,< 1 Year,Yes,27855.0,152.0,274
386169,Female,24,1,28.0,1,< 1 Year,No,35628.0,26.0,176
504511,Male,51,1,41.0,0,1-2 Year,Yes,36534.0,26.0,198
455631,Female,23,1,43.0,1,< 1 Year,No,34037.0,152.0,51
498830,Female,25,1,14.0,1,< 1 Year,No,29630.0,152.0,183
488015,Male,22,1,35.0,1,< 1 Year,No,24630.0,152.0,189
499088,Male,44,1,28.0,0,1-2 Year,Yes,42154.0,26.0,97
449021,Male,67,1,3.0,1,1-2 Year,Yes,25934.0,26.0,209
425168,Male,60,1,4.0,0,1-2 Year,Yes,35507.0,26.0,129
403603,Female,22,1,8.0,0,< 1 Year,No,28006.0,160.0,55
419498,Male,70,0,28.0,0,1-2 Year,Yes,26438.0,26.0,59
460611,Female,23,1,13.0,0,< 1 Year,Yes,24589.0,26.0,260
430398,Female,23,1,46.0,1,< 1 Year,No,35646.0,152.0,58
441869,Male,38,1,21.0,0,1-2 Year,Yes,19871.0,124.0,195
396414,Male,24,1,7.0,1,< 1 Year,No,2630.0,152.0,158
454010,Male,25,1,15.0,0,< 1 Year,Yes,50307.0,152.0,108
493629,Female,25,1,29.0,1,< 1 Year,No,38146.0,152.0,104
416403,Male,31,1,28.0,1,< 1 Year,No,46303.0,151.0,286
422836,Male,22,1,47.0,0,< 1 Year,Yes,33907.0,152.0,20
453003,Female,74,1,28.0,0,1-2 Year,Yes,2630.0,122.0,63
497856,Male,38,1,36.0,0,1-2 Year,Yes,30928.0,154.0,120
393812,Male,44,1,8.0,0,1-2 Year,Yes,25315.0,26.0,231
456963,Female,42,1,41.0,0,1-2 Year,Yes,2630.0,157.0,70
408396,Female,31,1,30.0,1,< 1 Year,No,2630.0,152.0,190
447875,Female,27,1,36.0,1,< 1 Year,No,23775.0,152.0,139
428938,Female,68,1,28.0,1,1-2 Year,No,39731.0,26.0,149
505702,Female,23,1,46.0,1,< 1 Year,No,36361.0,152.0,89
396860,Female,31,1,32.0,1,< 1 Year,No,2630.0,152.0,229
398229,Male,50,1,3.0,1,1-2 Year,No,18360.0,26.0,85
493911,Male,28,1,46.0,1,< 1 Year,No,19445.0,152.0,192
489789,Female,27,1,46.0,1,< 1 Year,Yes,2630.0,160.0,14
483872,Male,41,1,0.0,0,1-2 Year,Yes,2630.0,55.0,45
456843,Male,24,1,6.0,1,< 1 Year,No,24149.0,152.0,17
471182,Female,36,1,28.0,0,1-2 Year,Yes,33587.0,124.0,35
478885,Female,28,1,28.0,1,< 1 Year,No,28990.0,152.0,47
400104,Male,24,1,39.0,0,< 1 Year,Yes,28364.0,152.0,147
422468,Male,26,1,8.0,1,< 1 Year,No,48604.0,152.0,94
476216,Female,66,1,9.0,0,1-2 Year,Yes,34668.0,55.0,67
506793,Male,36,1,29.0,0,1-2 Year,Yes,2630.0,124.0,298
405911,Male,25,1,35.0,1,< 1 Year,No,32567.0,152.0,258
466029,Female,24,1,15.0,1,< 1 Year,No,47545.0,152.0,259
451318,Male,20,1,8.0,1,< 1 Year,No,52768.0,160.0,242
483323,Female,34,1,50.0,0,1-2 Year,No,2630.0,17.0,109
469980,Male,50,1,24.0,0,> 2 Years,Yes,36580.0,26.0,294
401131,Female,22,1,2.0,1,< 1 Year,No,24812.0,160.0,100
393078,Male,22,1,46.0,1,< 1 Year,No,33871.0,152.0,107
504572,Male,41,1,8.0,0,1-2 Year,Yes,37236.0,26.0,192
424600,Male,23,1,28.0,0,< 1 Year,No,44565.0,152.0,237
416562,Male,22,1,13.0,0,< 1 Year,Yes,2630.0,152.0,123
495646,Female,27,1,47.0,1,< 1 Year,No,37129.0,152.0,161
489044,Male,37,1,41.0,0,1-2 Year,Yes,27381.0,154.0,24
462540,Male,27,1,28.0,1,< 1 Year,No,45155.0,152.0,96
456230,Male,64,1,3.0,1,1-2 Year,No,31574.0,124.0,208
451561,Female,49,1,28.0,1,1-2 Year,No,34469.0,52.0,90
478148,Female,28,1,41.0,1,< 1 Year,No,20223.0,152.0,216
431525,Male,38,1,28.0,1,1-2 Year,No,49536.0,61.0,36
496657,Female,42,1,28.0,0,1-2 Year,Yes,37395.0,26.0,40
429299,Male,45,1,41.0,0,1-2 Year,Yes,2630.0,163.0,257
394845,Female,62,1,28.0,0,> 2 Years,Yes,42226.0,12.0,106
399501,Female,22,1,33.0,1,< 1 Year,No,20951.0,152.0,23
411192,Female,66,1,28.0,0,1-2 Year,Yes,39878.0,26.0,179
412490,Female,45,1,17.0,1,1-2 Year,No,46021.0,124.0,92
454222,Male,20,1,28.0,0,1-2 Year,Yes,44444.0,122.0,219
449515,Female,23,1,6.0,1,< 1 Year,No,37454.0,152.0,244
461656,Female,43,1,28.0,0,> 2 Years,Yes,51623.0,26.0,291
417274,Female,21,1,46.0,1,< 1 Year,No,28821.0,160.0,232
504413,Male,26,1,30.0,0,< 1 Year,Yes,34273.0,160.0,16
489185,Female,23,1,29.0,0,< 1 Year,Yes,29613.0,152.0,37
470389,Male,76,1,28.0,0,1-2 Year,Yes,34797.0,26.0,63
437935,Male,24,1,35.0,1,< 1 Year,No,35369.0,152.0,72
424916,Male,67,1,28.0,0,1-2 Year,Yes,37484.0,13.0,277
458543,Female,24,1,37.0,1,< 1 Year,No,30554.0,152.0,252
501189,Male,26,1,21.0,1,< 1 Year,No,29444.0,152.0,128
429066,Male,29,1,6.0,1,1-2 Year,No,31255.0,124.0,67
402564,Female,47,1,28.0,0,1-2 Year,Yes,25348.0,157.0,120
493432,Female,24,1,45.0,1,< 1 Year,No,32797.0,151.0,165
386325,Male,26,1,41.0,1,< 1 Year,No,29854.0,152.0,182
414118,Male,34,1,29.0,0,1-2 Year,Yes,31727.0,163.0,258
395774,Female,47,1,10.0,1,1-2 Year,No,2630.0,26.0,244
506401,Male,31,1,46.0,1,< 1 Year,No,60222.0,26.0,262
425203,Female,22,1,33.0,1,< 1 Year,No,41609.0,152.0,165
407496,Male,26,1,41.0,0,< 1 Year,Yes,2630.0,152.0,98
479950,Female,53,1,28.0,0,1-2 Year,Yes,98425.0,122.0,252
506536,Female,49,1,15.0,0,1-2 Year,Yes,34743.0,154.0,156
506914,Male,29,1,28.0,0,< 1 Year,Yes,45638.0,152.0,165
472682,Male,55,1,28.0,1,1-2 Year,No,43854.0,26.0,187
502170,Male,23,1,46.0,1,< 1 Year,No,30419.0,152.0,192
460930,Male,47,1,30.0,0,1-2 Year,Yes,23811.0,124.0,250
438818,Female,71,1,28.0,0,> 2 Years,Yes,46936.0,124.0,260
410205,Male,38,1,41.0,0,1-2 Year,Yes,2630.0,26.0,252
444491,Female,23,1,8.0,1,< 1 Year,No,50905.0,152.0,240
432417,Female,24,1,13.0,0,< 1 Year,Yes,28572.0,152.0,214
449389,Male,47,1,8.0,0,1-2 Year,Yes,35878.0,124.0,246
437441,Male,21,1,28.0,0,1-2 Year,Yes,50985.0,26.0,118
490762,Female,27,1,11.0,1,< 1 Year,No,33080.0,152.0,178
467484,Female,59,1,8.0,0,1-2 Year,No,2630.0,26.0,68
493667,Male,60,1,11.0,0,1-2 Year,Yes,39160.0,26.0,215
505443,Female,29,1,15.0,1,< 1 Year,No,2630.0,152.0,259
431857,Female,55,1,47.0,0,1-2 Year,Yes,26914.0,16.0,114
402102,Female,39,1,10.0,1,1-2 Year,No,28621.0,152.0,62
407150,Male,26,1,45.0,1,< 1 Year,No,41984.0,152.0,291
399593,Male,80,1,8.0,1,1-2 Year,No,32451.0,26.0,100
491699,Female,29,1,9.0,0,1-2 Year,Yes,2630.0,26.0,128
401311,Male,64,1,25.0,0,1-2 Year,Yes,2630.0,78.0,185
466820,Male,22,1,26.0,1,< 1 Year,No,27505.0,152.0,174
388086,Male,25,1,28.0,1,< 1 Year,No,46500.0,152.0,13
481797,Female,30,1,41.0,1,< 1 Year,No,24520.0,152.0,87
505271,Male,26,1,35.0,1,< 1 Year,No,30130.0,152.0,244
473271,Female,22,1,41.0,1,< 1 Year,No,44540.0,152.0,115
478244,Female,22,1,6.0,1,< 1 Year,No,20290.0,152.0,190
433461,Male,50,1,47.0,0,> 2 Years,Yes,2630.0,26.0,41
461592,Female,49,1,28.0,1,1-2 Year,No,47001.0,124.0,197
419070,Female,24,1,50.0,1,< 1 Year,No,34953.0,152.0,138
410516,Female,24,1,49.0,0,< 1 Year,No,2630.0,151.0,108
387942,Female,29,1,21.0,1,< 1 Year,No,27868.0,152.0,67
460646,Male,64,1,28.0,0,> 2 Years,Yes,43951.0,26.0,136
446348,Female,72,1,28.0,0,> 2 Years,Yes,25261.0,122.0,47
420147,Female,45,1,28.0,0,1-2 Year,Yes,38067.0,26.0,283
400032,Male,71,1,28.0,1,1-2 Year,No,22956.0,29.0,18
471468,Male,34,1,32.0,1,1-2 Year,No,2630.0,152.0,170
468448,Male,25,1,37.0,0,< 1 Year,Yes,37622.0,152.0,123
387877,Male,45,1,28.0,1,1-2 Year,No,30211.0,124.0,30
495105,Female,23,1,45.0,1,< 1 Year,No,22233.0,152.0,215
385299,Male,22,1,8.0,1,< 1 Year,No,34735.0,152.0,231
424367,Female,50,1,29.0,0,1-2 Year,Yes,29121.0,26.0,61
450848,Male,22,1,46.0,0,< 1 Year,Yes,36084.0,152.0,159
455246,Female,27,1,21.0,1,< 1 Year,No,19871.0,152.0,112
442127,Male,24,1,10.0,0,< 1 Year,Yes,29885.0,152.0,258
432988,Female,24,1,47.0,0,< 1 Year,Yes,41607.0,152.0,251
413200,Male,69,1,28.0,0,1-2 Year,Yes,47064.0,26.0,100
497841,Female,26,1,41.0,1,< 1 Year,No,38884.0,152.0,274
474316,Female,26,1,11.0,1,< 1 Year,No,2630.0,152.0,64
419700,Male,28,1,8.0,1,< 1 Year,No,32981.0,152.0,180
435627,Male,74,1,17.0,1,1-2 Year,No,2630.0,124.0,168
456399,Female,45,1,19.0,0,1-2 Year,Yes,34827.0,124.0,269
478838,Male,25,1,8.0,1,< 1 Year,No,28435.0,152.0,261
447082,Male,42,1,11.0,0,1-2 Year,Yes,35411.0,124.0,149
420603,Male,44,1,41.0,1,1-2 Year,No,27322.0,152.0,177
402825,Female,52,1,46.0,0,1-2 Year,Yes,27723.0,124.0,144
418470,Female,23,1,10.0,1,< 1 Year,No,33871.0,152.0,258
448826,Female,22,1,2.0,0,< 1 Year,No,32321.0,152.0,59
460066,Female,23,1,28.0,1,< 1 Year,No,69980.0,152.0,286
383181,Female,72,1,41.0,0,1-2 Year,Yes,57323.0,26.0,17
460049,Male,22,1,28.0,1,< 1 Year,No,53367.0,152.0,188
483816,Female,28,1,42.0,1,1-2 Year,No,31145.0,8.0,240
497162,Male,24,1,36.0,0,< 1 Year,Yes,31968.0,152.0,127
466829,Male,33,1,46.0,1,1-2 Year,Yes,32857.0,156.0,119
447804,Female,21,1,15.0,1,< 1 Year,Yes,34716.0,160.0,22
401980,Male,43,1,0.0,0,1-2 Year,Yes,2630.0,124.0,215
445787,Male,44,1,28.0,0,1-2 Year,Yes,45761.0,124.0,114
501535,Female,79,1,28.0,0,1-2 Year,Yes,2630.0,26.0,135
381380,Female,26,1,28.0,1,< 1 Year,No,50523.0,152.0,103
474457,Male,26,1,15.0,0,< 1 Year,Yes,34152.0,152.0,61
492704,Male,62,1,28.0,0,1-2 Year,No,44261.0,26.0,232
436249,Male,50,1,28.0,1,1-2 Year,No,54235.0,26.0,271
402807,Female,72,1,28.0,1,1-2 Year,No,23532.0,124.0,265
437865,Female,22,1,11.0,1,< 1 Year,No,21578.0,152.0,152
422722,Female,29,1,28.0,0,< 1 Year,Yes,48177.0,26.0,122
413005,Female,33,1,41.0,1,< 1 Year,No,23746.0,152.0,234
428297,Female,52,1,28.0,0,1-2 Year,Yes,38878.0,124.0,193
385193,Male,63,1,41.0,0,1-2 Year,Yes,2630.0,26.0,267
