id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage
453068,Female,29,1,11.0,1,< 1 Year,No,32298.0,151.0,147
506943,Female,23,1,8.0,1,< 1 Year,No,28230.0,152.0,274
429189,Male,45,1,12.0,0,1-2 Year,Yes,2630.0,156.0,19
455545,Male,40,1,28.0,0,1-2 Year,Yes,43951.0,124.0,238
472963,Female,25,1,40.0,1,< 1 Year,No,2630.0,151.0,295
441909,Male,27,1,17.0,1,< 1 Year,No,39217.0,152.0,166
383242,Male,43,1,29.0,0,1-2 Year,Yes,46161.0,124.0,191
442246,Male,25,1,46.0,1,< 1 Year,No,20236.0,152.0,207
428463,Male,55,1,18.0,0,1-2 Year,Yes,23692.0,26.0,274
504072,Female,32,1,9.0,1,< 1 Year,No,29326.0,152.0,154
461479,Male,35,1,15.0,0,1-2 Year,Yes,2630.0,157.0,135
386858,Male,54,1,31.0,0,1-2 Year,No,2630.0,26.0,105
459177,Male,43,1,25.0,0,1-2 Year,No,26958.0,124.0,127
443117,Female,30,1,21.0,1,< 1 Year,No,27444.0,152.0,232
438429,Male,39,1,28.0,1,1-2 Year,No,33018.0,122.0,255
494697,Male,45,1,28.0,0,1-2 Year,Yes,2630.0,26.0,32
499666,Male,54,1,28.0,1,1-2 Year,No,56082.0,124.0,83
447939,Male,35,1,1.0,0,1-2 Year,Yes,2630.0,124.0,45
419143,Male,33,1,28.0,0,1-2 Year,Yes,2630.0,157.0,189
408770,Male,26,1,30.0,0,< 1 Year,No,24863.0,152.0,247
402360,Female,27,1,41.0,1,< 1 Year,No,27612.0,152.0,106
421782,Female,25,1,28.0,1,< 1 Year,No,30810.0,152.0,260
384843,Male,52,1,28.0,1,1-2 Year,No,31683.0,124.0,51
482419,Female,26,1,28.0,0,< 1 Year,Yes,33440.0,26.0,200
462921,Male,26,1,28.0,1,< 1 Year,No,38703.0,151.0,18
497455,Female,26,1,33.0,1,< 1 Year,No,54539.0,152.0,254
489375,Male,62,1,46.0,1,1-2 Year,No,2630.0,124.0,171
495422,Female,31,1,30.0,1,< 1 Year,No,24655.0,152.0,102
442157,Male,32,1,15.0,1,< 1 Year,No,2630.0,160.0,287
405873,Female,44,1,28.0,0,1-2 Year,No,39462.0,124.0,29
471031,Male,47,1,28.0,0,1-2 Year,Yes,2630.0,158.0,126
393366,Female,22,1,46.0,1,< 1 Year,No,34902.0,152.0,110
457311,Female,24,1,30.0,1,< 1 Year,No,26164.0,152.0,74
404088,Female,49,1,4.0,0,1-2 Year,Yes,27150.0,26.0,133
494618,Male,44,1,28.0,0,1-2 Year,Yes,21366.0,26.0,230
485461,Female,80,1,20.0,0,1-2 Year,Yes,2630.0,124.0,143
466864,Male,39,1,28.0,0,1-2 Year,No,47558.0,124.0,281
488994,Female,23,1,41.0,1,< 1 Year,No,2630.0,152.0,64
416581,Male,64,1,28.0,0,> 2 Years,Yes,45652.0,122.0,239
490885,Male,29,1,45.0,0,1-2 Year,Yes,29324.0,155.0,38
494393,Male,27,1,39.0,0,< 1 Year,Yes,32633.0,152.0,165
483345,Female,23,1,48.0,1,< 1 Year,No,2630.0,152.0,106
389777,Male,52,1,8.0,0,1-2 Year,Yes,39671.0,124.0,294
483643,Male,59,1,33.0,0,> 2 Years,Yes,22558.0,138.0,65
500798,Female,22,1,15.0,0,< 1 Year,Yes,20974.0,152.0,132
395283,Male,57,1,47.0,0,1-2 Year,Yes,34861.0,124.0,246
466308,Male,23,1,21.0,0,< 1 Year,No,38075.0,152.0,129
413239,Female,53,1,8.0,1,1-2 Year,No,38453.0,26.0,77
454443,Female,32,1,9.0,0,1-2 Year,Yes,2630.0,157.0,86
466962,Female,50,1,7.0,1,1-2 Year,No,24254.0,124.0,165
460380,Female,23,1,10.0,1,< 1 Year,No,32395.0,152.0,144
450596,Female,28,1,15.0,0,< 1 Year,No,25889.0,152.0,66
381996,Male,24,1,29.0,1,< 1 Year,No,41940.0,163.0,73
459205,Male,24,1,29.0,1,< 1 Year,No,30839.0,152.0,208
448511,Male,37,1,35.0,0,1-2 Year,Yes,30751.0,26.0,214
492531,Female,22,1,39.0,0,< 1 Year,Yes,26689.0,124.0,292
500526,Male,49,1,28.0,0,1-2 Year,Yes,25565.0,26.0,149
395058,Female,27,1,30.0,1,< 1 Year,No,33676.0,152.0,288
389376,Male,62,1,28.0,0,> 2 Years,Yes,48301.0,26.0,279
419445,Female,47,1,28.0,0,1-2 Year,Yes,39304.0,26.0,91
398219,Female,25,1,15.0,1,< 1 Year,No,24551.0,152.0,144
400313,Male,57,1,8.0,0,1-2 Year,Yes,51274.0,7.0,60
465609,Female,27,1,29.0,1,< 1 Year,No,2630.0,152.0,46
415555,Female,21,1,26.0,0,< 1 Year,Yes,25660.0,160.0,150
389079,Female,33,1,11.0,0,1-2 Year,Yes,30795.0,124.0,220
438066,Female,65,1,28.0,0,1-2 Year,Yes,45343.0,26.0,28
488953,Male,46,1,28.0,0,1-2 Year,Yes,32877.0,26.0,106
457469,Male,43,1,28.0,0,1-2 Year,Yes,56758.0,26.0,66
390088,Female,35,1,10.0,0,1-2 Year,Yes,31430.0,124.0,42
475919,Male,48,1,8.0,1,1-2 Year,No,40716.0,26.0,96
506059,Male,49,1,28.0,0,1-2 Year,Yes,2630.0,156.0,287
494460,Male,51,1,28.0,0,1-2 Year,Yes,37031.0,124.0,238
483423,Male,23,1,26.0,1,< 1 Year,No,27946.0,152.0,288
455462,Male,25,1,28.0,1,< 1 Year,No,30580.0,152.0,84
439035,Female,40,1,28.0,1,1-2 Year,No,35667.0,124.0,259
502879,Female,32,1,15.0,1,< 1 Year,No,27469.0,152.0,131
413393,Female,21,1,44.0,0,< 1 Year,No,2630.0,160.0,245
433097,Male,23,1,28.0,1,< 1 Year,No,66352.0,152.0,289
410728,Male,50,1,0.0,0,1-2 Year,Yes,2630.0,26.0,132
456499,Female,24,1,8.0,1,< 1 Year,No,56136.0,152.0,122
461908,Male,51,1,10.0,0,1-2 Year,Yes,33236.0,124.0,126
472663,Male,49,1,2.0,0,1-2 Year,Yes,31894.0,124.0,11
400195,Male,47,1,28.0,0,1-2 Year,Yes,33631.0,26.0,61
418101,Male,30,1,30.0,0,< 1 Year,Yes,2630.0,152.0,223
467187,Female,22,1,32.0,0,< 1 Year,Yes,2630.0,152.0,295
420329,Male,42,1,20.0,0,1-2 Year,Yes,2630.0,124.0,30
385391,Male,23,1,29.0,1,< 1 Year,No,24150.0,151.0,156
465126,Male,28,1,28.0,0,< 1 Year,No,24417.0,153.0,242
445638,Male,62,1,47.0,0,1-2 Year,Yes,32117.0,26.0,281
409582,Male,25,1,28.0,1,< 1 Year,No,50467.0,152.0,147
402327,Male,37,1,9.0,0,1-2 Year,Yes,33345.0,26.0,175
398278,Female,24,1,11.0,1,< 1 Year,No,37729.0,152.0,272
438423,Female,55,1,28.0,0,1-2 Year,Yes,68029.0,26.0,283
423945,Male,43,1,28.0,0,> 2 Years,Yes,31733.0,32.0,160
500015,Male,55,1,46.0,1,1-2 Year,No,34908.0,124.0,272
383715,Female,26,1,21.0,1,< 1 Year,No,35254.0,152.0,286
397777,Male,26,1,28.0,1,< 1 Year,No,38300.0,152.0,30
383438,Female,44,1,28.0,0,1-2 Year,Yes,41493.0,124.0,175
456494,Female,41,1,28.0,0,> 2 Years,Yes,38014.0,155.0,288
429128,Male,22,1,8.0,0,< 1 Year,Yes,23807.0,152.0,23
422732,Male,44,1,12.0,0,1-2 Year,Yes,2630.0,26.0,202
428192,Male,21,1,41.0,1,< 1 Year,No,61813.0,160.0,153
386942,Male,39,1,28.0,0,1-2 Year,Yes,23739.0,26.0,187
498010,Male,54,1,28.0,1,1-2 Year,No,27181.0,26.0,110
402159,Female,29,1,5.0,0,< 1 Year,No,28340.0,152.0,240
491582,Male,26,1,13.0,1,< 1 Year,No,23759.0,152.0,257
408569,Male,28,1,11.0,1,< 1 Year,No,29112.0,152.0,68
442842,Female,26,1,37.0,0,< 1 Year,Yes,27952.0,152.0,292
476875,Male,43,1,15.0,1,1-2 Year,No,2630.0,157.0,176
390510,Male,41,1,28.0,1,1-2 Year,No,32556.0,124.0,19
423555,Female,21,1,2.0,0,< 1 Year,Yes,34716.0,152.0,281
439649,Male,55,1,41.0,0,1-2 Year,Yes,29489.0,26.0,232
394845,Female,62,1,28.0,0,> 2 Years,Yes,42226.0,12.0,106
385766,Male,50,1,47.0,1,1-2 Year,No,33809.0,26.0,123
464964,Female,23,1,29.0,1,< 1 Year,No,32238.0,152.0,107
394955,Male,43,1,28.0,0,1-2 Year,Yes,40737.0,26.0,242
441578,Male,53,1,18.0,1,1-2 Year,No,20297.0,124.0,285
494364,Male,36,1,48.0,0,1-2 Year,Yes,2630.0,157.0,286
483158,Female,27,1,28.0,1,< 1 Year,No,43433.0,152.0,55
506829,Male,23,1,50.0,0,< 1 Year,Yes,30520.0,152.0,218
437865,Female,22,1,11.0,1,< 1 Year,No,21578.0,152.0,152
393918,Male,24,1,30.0,0,< 1 Year,Yes,2630.0,152.0,84
394289,Male,40,1,0.0,0,1-2 Year,Yes,2630.0,26.0,138
490221,Male,30,1,3.0,1,< 1 Year,No,29605.0,152.0,107
484664,Male,22,1,39.0,1,< 1 Year,No,51021.0,152.0,42
418245,Male,42,1,28.0,0,1-2 Year,Yes,38916.0,26.0,37
423197,Male,21,1,46.0,1,< 1 Year,No,23218.0,163.0,51
462526,Male,52,1,28.0,0,1-2 Year,Yes,45559.0,124.0,248
440946,Male,23,1,6.0,0,< 1 Year,No,2630.0,152.0,253
426826,Female,22,1,46.0,1,< 1 Year,No,30701.0,152.0,54
430820,Male,26,1,8.0,0,< 1 Year,Yes,28102.0,151.0,245
505869,Female,32,1,18.0,1,< 1 Year,No,68020.0,152.0,18
454503,Male,49,1,8.0,0,1-2 Year,Yes,37530.0,26.0,87
482544,Female,60,1,28.0,1,1-2 Year,No,27282.0,13.0,57
498758,Female,22,1,11.0,0,< 1 Year,Yes,49544.0,152.0,16
384952,Male,70,1,33.0,1,1-2 Year,No,37980.0,124.0,289
435819,Male,32,1,21.0,0,< 1 Year,Yes,36381.0,152.0,219
381237,Male,28,1,8.0,1,< 1 Year,No,36920.0,152.0,24
489788,Male,43,1,28.0,0,1-2 Year,Yes,2630.0,163.0,125
467995,Female,25,1,41.0,1,< 1 Year,No,34694.0,152.0,138
416589,Male,23,1,28.0,1,< 1 Year,No,32294.0,152.0,153
426705,Female,28,1,16.0,0,< 1 Year,Yes,25093.0,152.0,79
381742,Female,27,1,26.0,1,< 1 Year,No,45097.0,152.0,82
507579,Female,46,1,46.0,1,1-2 Year,No,26744.0,124.0,157
397624,Male,28,1,27.0,1,1-2 Year,No,34545.0,124.0,124
489981,Female,27,1,18.0,0,< 1 Year,Yes,2630.0,160.0,188
427394,Male,23,1,15.0,1,< 1 Year,No,2630.0,160.0,73
402875,Female,25,1,25.0,1,< 1 Year,No,21322.0,160.0,82
441247,Male,30,1,28.0,1,< 1 Year,No,35853.0,152.0,62
441346,Female,25,1,41.0,0,< 1 Year,No,42619.0,152.0,154
385848,Male,55,1,28.0,0,1-2 Year,Yes,36173.0,26.0,20
424887,Female,33,1,41.0,1,< 1 Year,No,35925.0,152.0,156
389689,Female,53,1,8.0,0,1-2 Year,Yes,38067.0,26.0,126
455913,Male,21,1,15.0,1,< 1 Year,Yes,45226.0,160.0,50
449006,Male,59,1,28.0,0,1-2 Year,Yes,2630.0,26.0,254
434223,Female,43,1,28.0,0,1-2 Year,Yes,35354.0,124.0,167
404048,Female,48,1,28.0,0,1-2 Year,Yes,42414.0,26.0,200
390307,Male,45,1,23.0,0,1-2 Year,Yes,22892.0,26.0,147
400876,Female,33,1,28.0,0,1-2 Year,Yes,2630.0,157.0,262
437986,Male,76,1,48.0,1,1-2 Year,No,2630.0,26.0,126
390712,Female,25,1,21.0,1,< 1 Year,No,23982.0,152.0,192
503198,Female,22,1,41.0,1,< 1 Year,No,46430.0,152.0,19
486657,Male,21,1,3.0,1,< 1 Year,No,35437.0,160.0,260
389650,Male,25,1,8.0,0,< 1 Year,Yes,34231.0,160.0,63
465548,Male,61,1,28.0,0,1-2 Year,Yes,42592.0,124.0,146
398704,Male,35,1,41.0,0,1-2 Year,Yes,48346.0,26.0,218
459418,Female,36,1,47.0,0,1-2 Year,Yes,31456.0,26.0,287
472020,Female,23,1,11.0,1,< 1 Year,No,27033.0,152.0,34
466435,Male,43,1,48.0,0,1-2 Year,Yes,2630.0,26.0,171
389961,Female,20,1,7.0,1,< 1 Year,Yes,36788.0,160.0,267
475397,Female,22,1,8.0,1,< 1 Year,No,33195.0,152.0,34
381488,Male,25,1,28.0,1,< 1 Year,No,45469.0,152.0,162
484015,Female,23,1,8.0,0,< 1 Year,Yes,26601.0,152.0,79
446200,Male,63,1,2.0,1,1-2 Year,No,35004.0,124.0,199
395048,Male,66,1,28.0,0,> 2 Years,Yes,42891.0,26.0,267
423929,Female,24,1,50.0,1,< 1 Year,No,30640.0,152.0,176
455023,Male,56,1,28.0,0,1-2 Year,Yes,36561.0,124.0,213
470867,Male,48,1,46.0,1,< 1 Year,No,2630.0,1.0,43
410468,Female,40,1,37.0,0,1-2 Year,Yes,2630.0,128.0,13
466829,Male,33,1,46.0,1,1-2 Year,Yes,32857.0,156.0,119
395115,Female,46,1,20.0,0,1-2 Year,Yes,2630.0,26.0,293
471111,Male,23,1,8.0,1,< 1 Year,No,37409.0,152.0,259
428786,Female,25,1,28.0,1,< 1 Year,No,35296.0,152.0,195
434389,Male,40,1,28.0,0,1-2 Year,Yes,50909.0,26.0,280
489035,Female,24,1,37.0,0,< 1 Year,Yes,35491.0,152.0,176
504532,Female,22,1,18.0,1,< 1 Year,No,25501.0,152.0,64
455294,Male,42,1,39.0,0,1-2 Year,Yes,30582.0,26.0,91
452512,Male,45,1,3.0,1,1-2 Year,No,34429.0,124.0,297
477080,Female,44,1,41.0,0,1-2 Year,Yes,36987.0,26.0,89
496429,Male,25,1,11.0,0,< 1 Year,Yes,26129.0,152.0,60
503166,Female,30,1,50.0,1,< 1 Year,No,24681.0,152.0,19
396612,Female,28,1,8.0,1,< 1 Year,No,74368.0,152.0,135
413532,Male,61,1,28.0,0,1-2 Year,Yes,45870.0,124.0,87
446721,Female,52,1,8.0,1,1-2 Year,No,34351.0,124.0,18
461834,Female,22,1,28.0,0,1-2 Year,Yes,34981.0,124.0,38
476617,Female,42,1,28.0,1,1-2 Year,No,44170.0,26.0,123
491070,Female,24,1,36.0,1,< 1 Year,No,26969.0,152.0,67
500250,Male,21,1,41.0,0,< 1 Year,Yes,32181.0,152.0,155
478816,Male,21,1,15.0,0,< 1 Year,Yes,34273.0,160.0,52
464379,Female,22,1,41.0,0,1-2 Year,Yes,42061.0,124.0,173
499675,Female,40,1,28.0,1,1-2 Year,No,107586.0,26.0,200
389874,Male,21,1,39.0,0,< 1 Year,Yes,42309.0,152.0,288
481405,Female,44,1,28.0,1,1-2 Year,Yes,48855.0,25.0,222
500822,Male,31,1,45.0,0,1-2 Year,No,2630.0,156.0,240
482058,Female,48,1,26.0,0,1-2 Year,No,2630.0,160.0,284
497852,Female,23,1,30.0,1,< 1 Year,No,30220.0,152.0,191
427852,Female,62,1,28.0,0,> 2 Years,Yes,2630.0,156.0,253
408472,Male,48,1,46.0,1,1-2 Year,No,25541.0,124.0,20
422197,Female,31,1,28.0,0,1-2 Year,Yes,57993.0,124.0,278
506787,Female,23,1,29.0,1,< 1 Year,No,2630.0,152.0,26
420413,Male,47,1,24.0,0,1-2 Year,Yes,35193.0,61.0,87
467440,Male,28,1,28.0,0,1-2 Year,No,2630.0,158.0,94
476973,Male,49,1,28.0,1,1-2 Year,No,39136.0,26.0,145
451561,Female,49,1,28.0,1,1-2 Year,No,34469.0,52.0,90
498277,Male,23,1,30.0,1,< 1 Year,No,33689.0,152.0,183
416187,Male,46,1,46.0,1,1-2 Year,No,26917.0,26.0,191
478743,Male,40,1,15.0,0,1-2 Year,Yes,2630.0,156.0,229
400015,Female,23,1,10.0,0,< 1 Year,No,25418.0,152.0,71
460405,Female,32,1,28.0,1,< 1 Year,No,25045.0,152.0,192
456926,Male,46,1,28.0,0,1-2 Year,Yes,2630.0,13.0,280
500964,Male,60,1,35.0,0,> 2 Years,Yes,26854.0,116.0,121
496185,Male,39,1,28.0,0,1-2 Year,Yes,40208.0,26.0,88
469628,Male,21,1,33.0,0,< 1 Year,Yes,34555.0,163.0,43
469454,Male,22,1,28.0,0,< 1 Year,Yes,36230.0,152.0,136
434500,Female,41,1,28.0,0,1-2 Year,Yes,32951.0,26.0,124
454222,Male,20,1,28.0,0,1-2 Year,Yes,44444.0,122.0,219
418044,Male,41,1,0.0,0,1-2 Year,Yes,2630.0,125.0,11
468605,Male,38,1,28.0,1,1-2 Year,No,2630.0,26.0,156
477643,Female,44,1,28.0,0,1-2 Year,Yes,49804.0,26.0,218
474510,Female,53,1,28.0,0,> 2 Years,Yes,46235.0,26.0,286
433487,Male,22,1,30.0,1,< 1 Year,No,37164.0,152.0,77
458167,Male,25,1,8.0,0,< 1 Year,Yes,37351.0,124.0,40
447998,Female,47,1,8.0,0,1-2 Year,Yes,37372.0,26.0,34
413341,Female,69,1,28.0,0,1-2 Year,Yes,2630.0,122.0,216
494741,Female,23,1,50.0,1,< 1 Year,No,44407.0,151.0,205
491957,Female,40,1,8.0,0,1-2 Year,Yes,37922.0,124.0,47
486589,Female,45,1,28.0,0,1-2 Year,Yes,33111.0,122.0,91
479362,Male,46,1,13.0,1,1-2 Year,No,20493.0,152.0,135
474472,Female,25,1,46.0,0,< 1 Year,Yes,29061.0,152.0,279
498969,Male,48,1,3.0,0,1-2 Year,No,24644.0,124.0,205
423353,Male,70,1,25.0,1,1-2 Year,No,22597.0,26.0,43
465818,Female,23,1,15.0,0,< 1 Year,Yes,52314.0,152.0,119
464035,Male,70,1,28.0,0,> 2 Years,Yes,38714.0,26.0,248
490027,Male,43,1,28.0,0,1-2 Year,Yes,42519.0,124.0,38
489145,Male,39,1,2.0,1,1-2 Year,No,41361.0,124.0,238
403987,Female,21,1,8.0,1,< 1 Year,No,59418.0,160.0,236
435239,Male,45,1,9.0,1,1-2 Year,No,2630.0,160.0,147
418113,Female,25,1,15.0,1,< 1 Year,No,26261.0,152.0,214
456092,Male,39,1,28.0,0,1-2 Year,Yes,25303.0,124.0,169
457485,Female,27,1,18.0,1,< 1 Year,No,25446.0,152.0,111
441834,Male,56,1,28.0,0,1-2 Year,No,50098.0,116.0,205
419418,Male,26,1,14.0,1,< 1 Year,No,22090.0,152.0,29
412971,Female,53,1,28.0,1,1-2 Year,No,24415.0,26.0,127
448984,Male,22,1,30.0,1,< 1 Year,No,28946.0,160.0,159
402396,Male,45,1,5.0,0,> 2 Years,Yes,30058.0,124.0,289
466445,Female,29,1,27.0,1,< 1 Year,No,25772.0,152.0,13
479698,Male,22,1,28.0,0,< 1 Year,Yes,27413.0,152.0,227
422541,Male,44,1,28.0,0,> 2 Years,Yes,37448.0,26.0,82
413092,Female,26,1,41.0,1,< 1 Year,No,25599.0,152.0,181
461260,Male,64,1,8.0,0,1-2 Year,Yes,36538.0,154.0,295
428143,Male,47,1,41.0,0,1-2 Year,Yes,37014.0,26.0,299
392206,Female,25,1,41.0,1,< 1 Year,No,31284.0,152.0,214
484820,Male,56,1,36.0,0,1-2 Year,Yes,30986.0,26.0,296
490332,Male,65,1,14.0,1,1-2 Year,No,27912.0,26.0,258
474282,Male,22,1,30.0,0,< 1 Year,No,30026.0,152.0,74
487427,Male,55,1,28.0,0,1-2 Year,Yes,59452.0,122.0,214
459366,Male,22,1,41.0,1,< 1 Year,Yes,32472.0,152.0,198
390064,Male,55,1,41.0,0,1-2 Year,Yes,36643.0,124.0,82
468326,Female,40,1,28.0,0,1-2 Year,Yes,51063.0,26.0,192
392555,Male,22,1,50.0,1,< 1 Year,No,26207.0,152.0,75
414210,Male,60,1,1.0,1,1-2 Year,No,2630.0,26.0,288
384995,Male,61,1,8.0,0,1-2 Year,Yes,2630.0,26.0,298
388086,Male,25,1,28.0,1,< 1 Year,No,46500.0,152.0,13
408836,Female,29,1,39.0,0,1-2 Year,Yes,2630.0,156.0,209
453510,Female,24,1,6.0,1,< 1 Year,No,30959.0,152.0,292
396164,Male,22,1,28.0,1,< 1 Year,No,45006.0,160.0,23
452857,Female,31,1,36.0,1,< 1 Year,No,2630.0,152.0,185
408969,Male,24,1,47.0,1,< 1 Year,No,39738.0,152.0,298
467796,Female,62,1,28.0,0,1-2 Year,Yes,37300.0,124.0,162
431231,Female,25,1,50.0,1,< 1 Year,No,49882.0,152.0,143
419322,Female,54,1,28.0,0,> 2 Years,Yes,27674.0,26.0,65
454415,Male,24,1,25.0,0,< 1 Year,Yes,32363.0,152.0,234
383434,Male,42,1,12.0,0,1-2 Year,Yes,2630.0,157.0,120
501452,Female,25,1,28.0,1,< 1 Year,No,21646.0,152.0,84
394060,Male,49,1,28.0,1,1-2 Year,No,2630.0,26.0,73
429806,Female,23,1,3.0,1,< 1 Year,No,2630.0,152.0,171
491298,Male,28,1,14.0,1,< 1 Year,No,30786.0,152.0,293
464605,Female,53,1,28.0,0,1-2 Year,Yes,44095.0,124.0,142
439469,Female,28,1,14.0,1,< 1 Year,No,29262.0,152.0,176
507766,Male,66,1,28.0,0,1-2 Year,Yes,29268.0,26.0,226
397111,Female,27,1,13.0,1,1-2 Year,No,13088.0,124.0,235
495474,Female,62,1,16.0,0,1-2 Year,No,2630.0,156.0,58
507299,Male,21,1,5.0,1,< 1 Year,No,38965.0,160.0,282
466407,Female,57,1,8.0,1,1-2 Year,No,62683.0,26.0,141
409011,Male,66,1,28.0,0,1-2 Year,No,50179.0,13.0,100
496911,Male,45,1,8.0,1,1-2 Year,Yes,2630.0,156.0,232
501080,Male,38,1,41.0,0,< 1 Year,No,2630.0,1.0,218
457006,Male,37,1,28.0,0,< 1 Year,No,2630.0,1.0,125
388238,Female,25,1,41.0,0,< 1 Year,Yes,38201.0,124.0,50
447625,Female,26,1,21.0,0,< 1 Year,Yes,30439.0,152.0,72
388710,Female,25,1,3.0,0,< 1 Year,Yes,27352.0,152.0,78
393095,Male,38,1,47.0,0,> 2 Years,Yes,35122.0,154.0,268
496654,Male,77,1,15.0,1,1-2 Year,No,47447.0,26.0,200
445226,Male,24,1,3.0,1,< 1 Year,No,21559.0,152.0,244
453001,Female,46,1,28.0,1,1-2 Year,No,32940.0,26.0,194
395509,Male,43,1,28.0,0,1-2 Year,Yes,35493.0,122.0,75
410550,Male,66,1,28.0,0,1-2 Year,Yes,28350.0,26.0,91
447944,Male,37,1,28.0,1,1-2 Year,No,26972.0,124.0,197
456989,Male,55,1,47.0,0,1-2 Year,Yes,35037.0,26.0,290
488270,Female,33,1,28.0,0,< 1 Year,Yes,24205.0,124.0,119
432038,Male,41,1,28.0,0,> 2 Years,Yes,41221.0,156.0,89
413005,Female,33,1,41.0,1,< 1 Year,No,23746.0,152.0,234
507204,Male,31,1,8.0,0,< 1 Year,Yes,47899.0,26.0,258
407213,Male,46,1,46.0,0,1-2 Year,No,30658.0,26.0,89
478334,Male,50,1,50.0,0,> 2 Years,Yes,36332.0,8.0,277
492664,Male,49,1,28.0,0,1-2 Year,Yes,2630.0,26.0,171
502195,Female,77,1,45.0,1,1-2 Year,No,22556.0,26.0,25
385160,Female,22,1,31.0,0,< 1 Year,No,2630.0,152.0,253
449074,Male,34,1,15.0,0,1-2 Year,Yes,27850.0,157.0,280
442669,Male,50,1,28.0,1,1-2 Year,No,52656.0,124.0,160
420445,Female,25,1,28.0,1,< 1 Year,No,25913.0,152.0,142
437797,Male,59,1,28.0,0,> 2 Years,Yes,67861.0,26.0,154
474281,Female,27,1,15.0,1,< 1 Year,No,29692.0,152.0,79
480833,Male,42,1,11.0,0,1-2 Year,Yes,2630.0,157.0,174
427251,Male,60,1,24.0,0,1-2 Year,Yes,25360.0,124.0,240
442516,Male,66,1,48.0,0,1-2 Year,Yes,2630.0,124.0,154
402848,Male,52,1,36.0,0,1-2 Year,Yes,34266.0,55.0,67
448174,Female,22,1,41.0,1,< 1 Year,No,34846.0,152.0,232
400134,Male,47,1,28.0,0,1-2 Year,Yes,36017.0,125.0,275
468485,Male,26,1,2.0,1,< 1 Year,No,35651.0,152.0,234
447530,Female,21,1,8.0,0,< 1 Year,Yes,66432.0,152.0,142
487250,Female,23,1,28.0,1,< 1 Year,No,38564.0,151.0,104
421920,Female,72,1,15.0,1,1-2 Year,No,41079.0,14.0,25
401701,Male,23,1,28.0,1,< 1 Year,No,43702.0,152.0,22
411878,Male,52,1,28.0,0,> 2 Years,Yes,46762.0,26.0,181
484031,Male,25,1,28.0,1,< 1 Year,No,50480.0,152.0,184
382286,Female,45,1,11.0,1,1-2 Year,No,55690.0,26.0,113
417972,Female,28,1,28.0,0,< 1 Year,Yes,29775.0,26.0,266
462705,Female,30,1,7.0,0,< 1 Year,Yes,35592.0,152.0,297
416188,Male,20,1,47.0,1,< 1 Year,No,31951.0,160.0,71
469806,Male,23,1,8.0,1,< 1 Year,No,48579.0,152.0,228
387818,Male,30,1,28.0,0,< 1 Year,Yes,41079.0,152.0,262
417702,Male,27,1,28.0,0,< 1 Year,Yes,2630.0,156.0,107
409669,Female,24,1,15.0,1,< 1 Year,No,40053.0,152.0,131
451907,Female,77,1,29.0,0,1-2 Year,Yes,40814.0,26.0,258
502982,Male,25,1,39.0,0,< 1 Year,Yes,29573.0,152.0,273
492789,Female,75,1,28.0,1,1-2 Year,No,28110.0,61.0,210
400540,Male,28,1,7.0,1,< 1 Year,No,38079.0,152.0,200
392360,Male,41,1,30.0,0,> 2 Years,Yes,27583.0,124.0,185
417950,Male,24,1,29.0,1,< 1 Year,No,30655.0,152.0,299
424447,Male,35,1,11.0,1,1-2 Year,No,22802.0,152.0,140
501170,Female,43,1,0.0,0,1-2 Year,No,2630.0,26.0,118
453053,Female,25,1,36.0,0,< 1 Year,Yes,47546.0,152.0,268
479243,Female,27,1,15.0,1,< 1 Year,No,35233.0,152.0,104
507114,Male,44,1,28.0,0,1-2 Year,Yes,44053.0,26.0,155
481793,Male,61,1,33.0,0,1-2 Year,Yes,29175.0,26.0,195
429316,Female,25,1,28.0,1,< 1 Year,No,32251.0,152.0,236
483780,Female,23,1,28.0,0,< 1 Year,Yes,29117.0,153.0,140
383642,Female,33,1,15.0,1,< 1 Year,No,36296.0,152.0,175
493070,Female,23,1,41.0,0,< 1 Year,Yes,27795.0,26.0,151
471564,Female,69,1,7.0,0,1-2 Year,Yes,2630.0,124.0,252
415807,Female,20,1,18.0,0,< 1 Year,Yes,63127.0,160.0,210
463961,Female,51,1,10.0,0,1-2 Year,Yes,26771.0,26.0,200
505563,Male,57,1,28.0,1,1-2 Year,No,50255.0,26.0,297
483973,Male,37,1,39.0,0,1-2 Year,Yes,42705.0,124.0,213
455206,Male,64,1,33.0,0,1-2 Year,Yes,38808.0,124.0,129
381756,Female,21,1,10.0,1,< 1 Year,No,26931.0,152.0,167
493112,Male,28,1,16.0,0,< 1 Year,Yes,20868.0,152.0,206
426406,Female,24,1,7.0,1,< 1 Year,No,43358.0,152.0,239
504761,Female,26,1,21.0,1,< 1 Year,No,28405.0,152.0,146
482364,Male,76,1,29.0,1,1-2 Year,No,23475.0,124.0,38
505482,Male,42,1,33.0,0,1-2 Year,Yes,28899.0,124.0,173
461554,Female,21,1,30.0,1,< 1 Year,No,18389.0,160.0,20
460188,Male,35,1,38.0,1,1-2 Year,No,2630.0,152.0,67
476552,Male,46,1,28.0,0,1-2 Year,Yes,37982.0,26.0,187
479270,Male,68,1,0.0,0,1-2 Year,Yes,2630.0,26.0,13
